date,pounds_in_a_rupiah,rupiahs_in_a_pound,year,month,day
2021-01-27,5.206e-05,19208.60545524395,2021,1,27
2021-01-28,5.187e-05,19278.9666473877,2021,1,28
2021-01-29,5.2e-05,19230.76923076923,2021,1,29
2021-02-01,5.213e-05,19182.81220026856,2021,2,1
2021-02-02,5.227e-05,19131.43294432753,2021,2,2
2021-02-03,5.237e-05,19094.901661256445,2021,2,3
2021-02-04,5.217e-05,19168.104274487254,2021,2,4
2021-02-05,5.197e-05,19241.87030979411,2021,2,5
2021-02-08,5.197e-05,19241.87030979411,2021,2,8
2021-02-09,5.171e-05,19338.61922258751,2021,2,9
2021-02-10,5.166e-05,19357.336430507163,2021,2,10
2021-02-11,5.178e-05,19312.475859405175,2021,2,11
2021-02-12,5.164e-05,19364.833462432223,2021,2,12
2021-02-15,5.165e-05,19361.08422071636,2021,2,15
2021-02-16,5.144e-05,19440.124416796265,2021,2,16
2021-02-17,5.147e-05,19428.793471925394,2021,2,17
2021-02-18,5.109e-05,19573.302016050107,2021,2,18
2021-02-19,5.076e-05,19700.55161544523,2021,2,19
2021-02-22,5.037e-05,19853.08715505261,2021,2,22
2021-02-23,5.011e-05,19956.096587507483,2021,2,23
2021-02-24,5.021e-05,19916.35132443736,2021,2,24
2021-02-25,5.041e-05,19837.333862328902,2021,2,25
2021-02-26,5.007e-05,19972.039145196726,2021,2,26
2021-03-01,5.038e-05,19849.146486701073,2021,3,1
2021-03-02,5.026e-05,19896.538002387584,2021,3,2
2021-03-03,5.033e-05,19868.865487780648,2021,3,3
2021-03-04,5.044e-05,19825.535289452815,2021,3,4
2021-03-05,5.02e-05,19920.3187250996,2021,3,5
2021-03-08,5.041e-05,19837.333862328902,2021,3,8
2021-03-09,5e-05,20000.0,2021,3,9
2021-03-10,4.988e-05,20048.11547714515,2021,3,10
2021-03-11,4.995e-05,20020.02002002002,2021,3,11
2021-03-12,4.992e-05,20032.05128205128,2021,3,12
2021-03-15,4.995e-05,20020.02002002002,2021,3,15
2021-03-16,4.983e-05,20068.23198876179,2021,3,16
2021-03-17,4.959e-05,20165.355918531965,2021,3,17
2021-03-18,4.977e-05,20092.425155716293,2021,3,18
2021-03-19,5.015e-05,19940.179461615156,2021,3,19
2021-03-22,5.002e-05,19992.00319872051,2021,3,22
2021-03-23,5.037e-05,19853.08715505261,2021,3,23
2021-03-24,5.052e-05,19794.140934283452,2021,3,24
2021-03-25,5.032e-05,19872.81399046105,2021,3,25
2021-03-26,5.033e-05,19868.865487780648,2021,3,26
2021-03-29,5.022e-05,19912.385503783353,2021,3,29
2021-03-30,4.999e-05,20004.000800160033,2021,3,30
2021-03-31,4.979e-05,20084.35428800964,2021,3,31
2021-04-01,4.982e-05,20072.260136491368,2021,4,1
2021-04-02,4.974e-05,20104.54362685967,2021,4,2
2021-04-05,4.965e-05,20140.98690835851,2021,4,5
2021-04-06,4.998e-05,20008.003201280513,2021,4,6
2021-04-07,4.996e-05,20016.012810248198,2021,4,7
2021-04-08,4.987e-05,20052.135552436335,2021,4,8
2021-04-09,4.991e-05,20036.06491685033,2021,4,9
2021-04-12,4.972e-05,20112.63073209976,2021,4,12
2021-04-13,4.97e-05,20120.72434607646,2021,4,13
2021-04-14,4.966e-05,20136.931131695528,2021,4,14
2021-04-15,4.961e-05,20157.226365652084,2021,4,15
2021-04-16,4.96e-05,20161.290322580644,2021,4,16
2021-04-19,4.923e-05,20312.817387771684,2021,4,19
2021-04-20,4.933e-05,20271.639975674032,2021,4,20
2021-04-21,4.947e-05,20214.271275520518,2021,4,21
2021-04-22,4.965e-05,20140.98690835851,2021,4,22
2021-04-23,4.964e-05,20145.044319097502,2021,4,23
2021-04-26,4.976e-05,20096.46302250804,2021,4,26
2021-04-27,4.955e-05,20181.634712411706,2021,4,27
2021-04-28,4.955e-05,20181.634712411706,2021,4,28
2021-04-29,4.96e-05,20161.290322580644,2021,4,29
2021-04-30,5.011e-05,19956.096587507483,2021,4,30
2021-05-03,4.995e-05,20020.02002002002,2021,5,3
2021-05-04,4.971e-05,20116.67672500503,2021,5,4
2021-05-05,4.993e-05,20028.03925495694,2021,5,5
2021-05-06,5.05e-05,19801.980198019803,2021,5,6
2021-05-07,5.059e-05,19766.7523225934,2021,5,7
2021-05-10,4.984e-05,20064.205457463886,2021,5,10
2021-05-11,4.986e-05,20056.157240272765,2021,5,11
2021-05-12,4.956e-05,20177.562550443905,2021,5,12
2021-05-13,4.975e-05,20100.502512562813,2021,5,13
2021-05-14,4.968e-05,20128.824476650563,2021,5,14
2021-05-17,4.928e-05,20292.20779220779,2021,5,17
2021-05-18,4.922e-05,20316.944331572533,2021,5,18
2021-05-19,4.925e-05,20304.568527918782,2021,5,19
2021-05-20,4.896e-05,20424.83660130719,2021,5,20
2021-05-21,4.918e-05,20333.4688897926,2021,5,21
2021-05-24,4.931e-05,20279.86209693774,2021,5,24
2021-05-25,4.931e-05,20279.86209693774,2021,5,25
2021-05-26,4.963e-05,20149.103364900264,2021,5,26
2021-05-27,4.907e-05,20379.050336254328,2021,5,27
2021-05-28,4.926e-05,20300.446609825416,2021,5,28
2021-05-31,4.934e-05,20267.531414673693,2021,5,31
2021-06-01,4.957e-05,20173.492031470647,2021,6,1
2021-06-02,4.951e-05,20197.939810139367,2021,6,2
2021-06-03,4.947e-05,20214.271275520518,2021,6,3
2021-06-04,4.957e-05,20173.492031470647,2021,6,4
2021-06-07,4.952e-05,20193.861066235866,2021,6,7
2021-06-08,4.949e-05,20206.102242877347,2021,6,8
2021-06-09,4.964e-05,20145.044319097502,2021,6,9
2021-06-10,4.953e-05,20189.783969311527,2021,6,10
2021-06-11,4.983e-05,20068.23198876179,2021,6,11
2021-06-14,4.979e-05,20084.35428800964,2021,6,14
2021-06-15,4.986e-05,20056.157240272765,2021,6,15
2021-06-16,4.939e-05,20247.013565499088,2021,6,16
2021-06-17,4.948e-05,20210.18593371059,2021,6,17
2021-06-18,5.001e-05,19996.000799840032,2021,6,18
2021-06-21,4.989e-05,20044.097013429546,2021,6,21
2021-06-22,4.962e-05,20153.16404675534,2021,6,22
2021-06-23,4.961e-05,20157.226365652084,2021,6,23
2021-06-24,4.97e-05,20120.72434607646,2021,6,24
2021-06-25,4.982e-05,20072.260136491368,2021,6,25
2021-06-28,4.974e-05,20104.54362685967,2021,6,28
2021-06-29,4.959e-05,20165.355918531965,2021,6,29
2021-06-30,4.972e-05,20112.63073209976,2021,6,30
2021-07-01,4.974e-05,20104.54362685967,2021,7,1
2021-07-02,5.002e-05,19992.00319872051,2021,7,2
2021-07-05,4.986e-05,20056.157240272765,2021,7,5
2021-07-06,4.99e-05,20040.080160320642,2021,7,6
2021-07-07,4.993e-05,20028.03925495694,2021,7,7
2021-07-08,4.981e-05,20076.28990162618,2021,7,8
2021-07-09,4.963e-05,20149.103364900264,2021,7,9
2021-07-12,4.964e-05,20145.044319097502,2021,7,12
2021-07-13,4.981e-05,20076.28990162618,2021,7,13
2021-07-14,4.985e-05,20060.180541624875,2021,7,14
2021-07-15,4.977e-05,20092.425155716293,2021,7,15
2021-07-16,5.013e-05,19948.13484939158,2021,7,16
2021-07-19,5.015e-05,19940.179461615156,2021,7,19
2021-07-20,5.04e-05,19841.26984126984,2021,7,20
2021-07-21,5.038e-05,19849.146486701073,2021,7,21
2021-07-22,5.006e-05,19976.028765481424,2021,7,22
2021-07-23,5.022e-05,19912.385503783353,2021,7,23
2021-07-26,4.978e-05,20088.38891120932,2021,7,26
2021-07-27,4.966e-05,20136.931131695528,2021,7,27
2021-07-28,4.972e-05,20112.63073209976,2021,7,28
2021-07-29,4.96e-05,20161.290322580644,2021,7,29
2021-07-30,4.971e-05,20116.67672500503,2021,7,30
2021-08-02,5.01e-05,19960.079840319362,2021,8,2
2021-08-03,5.005e-05,19980.01998001998,2021,8,3
2021-08-04,5.021e-05,19916.35132443736,2021,8,4
2021-08-05,5.005e-05,19980.01998001998,2021,8,5
2021-08-06,5.008e-05,19968.05111821086,2021,8,6
2021-08-09,5.015e-05,19940.179461615156,2021,8,9
2021-08-10,5.022e-05,19912.385503783353,2021,8,10
2021-08-11,5.012e-05,19952.114924181962,2021,8,11
2021-08-12,5.034e-05,19864.91855383393,2021,8,12
2021-08-13,5.021e-05,19916.35132443736,2021,8,13
2021-08-16,5.029e-05,19884.668920262477,2021,8,16
2021-08-17,5.046e-05,19817.677368212444,2021,8,17
2021-08-18,5.052e-05,19794.140934283452,2021,8,18
2021-08-19,5.061e-05,19758.940920766647,2021,8,19
2021-08-20,5.096e-05,19623.233908948194,2021,8,20
2021-08-23,5.062e-05,19755.037534571315,2021,8,23
2021-08-24,5.057e-05,19774.56990310461,2021,8,24
2021-08-25,5.041e-05,19837.333862328902,2021,8,25
2021-08-26,5.051e-05,19798.059790140564,2021,8,26
2021-08-27,5.072e-05,19716.088328075708,2021,8,27
2021-08-30,5.073e-05,19712.201852946975,2021,8,30
2021-08-31,5.102e-05,19600.15680125441,2021,8,31
2021-09-01,5.1e-05,19607.843137254902,2021,9,1
2021-09-02,5.073e-05,19712.201852946975,2021,9,2
2021-09-03,5.063e-05,19751.13569030219,2021,9,3
2021-09-06,5.077e-05,19696.67126255663,2021,9,6
2021-09-07,5.096e-05,19623.233908948194,2021,9,7
2021-09-08,5.087e-05,19657.95164143896,2021,9,8
2021-09-09,5.067e-05,19735.543714229327,2021,9,9
2021-09-10,5.07e-05,19723.865877712033,2021,9,10
2021-09-13,5.072e-05,19716.088328075708,2021,9,13
2021-09-14,5.082e-05,19677.292404565134,2021,9,14
2021-09-15,5.075e-05,19704.433497536946,2021,9,15
2021-09-16,5.087e-05,19657.95164143896,2021,9,16
2021-09-17,5.102e-05,19600.15680125441,2021,9,17
2021-09-20,5.128e-05,19500.780031201248,2021,9,20
2021-09-21,5.141e-05,19451.468585878236,2021,9,21
2021-09-22,5.154e-05,19402.405898331395,2021,9,22
2021-09-23,5.109e-05,19573.302016050107,2021,9,23
2021-09-24,5.119e-05,19535.065442469233,2021,9,24
2021-09-27,5.125e-05,19512.19512195122,2021,9,27
2021-09-28,5.157e-05,19391.118867558656,2021,9,28
2021-09-29,5.194e-05,19252.984212552947,2021,9,29
2021-09-30,5.181e-05,19301.293186643506,2021,9,30
2021-10-01,5.16e-05,19379.84496124031,2021,10,1
2021-10-04,5.151e-05,19413.70607649,2021,10,4
2021-10-05,5.161e-05,19376.089905057157,2021,10,5
2021-10-06,5.153e-05,19406.17116242965,2021,10,6
2021-10-07,5.175e-05,19323.671497584543,2021,10,7
2021-10-08,5.152e-05,19409.937888198758,2021,10,8
2021-10-11,5.181e-05,19301.293186643506,2021,10,11
2021-10-12,5.178e-05,19312.475859405175,2021,10,12
2021-10-13,5.156e-05,19394.87975174554,2021,10,13
2021-10-14,5.205e-05,19212.29586935639,2021,10,14
2021-10-15,5.173e-05,19331.142470520008,2021,10,15
2021-10-18,5.153e-05,19406.17116242965,2021,10,18
2021-10-19,5.141e-05,19451.468585878236,2021,10,19
2021-10-20,5.124e-05,19516.0031225605,2021,10,20
2021-10-21,5.125e-05,19512.19512195122,2021,10,21
2021-10-22,5.108e-05,19577.13390759593,2021,10,22
2021-10-25,5.131e-05,19489.378288832584,2021,10,25
2021-10-26,5.136e-05,19470.404984423676,2021,10,26
2021-10-27,5.121e-05,19527.436047646945,2021,10,27
2021-10-28,5.103e-05,19596.31589261219,2021,10,28
2021-10-29,5.132e-05,19485.580670303974,2021,10,29
2021-11-01,5.13e-05,19493.17738791423,2021,11,1
2021-11-02,5.138e-05,19462.82600233554,2021,11,2
2021-11-03,5.094e-05,19630.938358853553,2021,11,3
2021-11-04,5.137e-05,19466.614755693987,2021,11,4
2021-11-05,5.172e-05,19334.880123743234,2021,11,5
2021-11-08,5.172e-05,19334.880123743234,2021,11,8
2021-11-09,5.172e-05,19334.880123743234,2021,11,9
2021-11-10,5.212e-05,19186.49270913277,2021,11,10
2021-11-11,5.246e-05,19062.142584826535,2021,11,11
2021-11-12,5.253e-05,19036.740909956214,2021,11,12
2021-11-15,5.257e-05,19022.25603956629,2021,11,15
2021-11-16,5.232e-05,19113.149847094803,2021,11,16
2021-11-17,5.209e-05,19197.54271453254,2021,11,17
2021-11-18,5.214e-05,19179.133103183736,2021,11,18
2021-11-19,5.212e-05,19186.49270913277,2021,11,19
2021-11-22,5.234e-05,19105.846388995033,2021,11,22
2021-11-23,5.236e-05,19098.548510313216,2021,11,23
2021-11-24,5.245e-05,19065.776930409913,2021,11,24
2021-11-25,5.258e-05,19018.63826550019,2021,11,25
2021-11-26,5.201e-05,19227.071716977505,2021,11,26
2021-11-29,5.239e-05,19087.61213972132,2021,11,29
2021-11-30,5.253e-05,19036.740909956214,2021,11,30
2021-12-01,5.238e-05,19091.256204658264,2021,12,1
2021-12-02,5.224e-05,19142.41960183767,2021,12,2
2021-12-03,5.202e-05,19223.37562475971,2021,12,3
2021-12-06,5.224e-05,19142.41960183767,2021,12,6
2021-12-07,5.26e-05,19011.406844106466,2021,12,7
2021-12-08,5.292e-05,18896.447467876038,2021,12,8
2021-12-09,5.269e-05,18978.933383943822,2021,12,9
2021-12-10,5.249e-05,19051.247856734615,2021,12,10
2021-12-13,5.284e-05,18925.056775170324,2021,12,13
2021-12-14,5.279e-05,18942.981625307824,2021,12,14
2021-12-15,5.261e-05,19007.793195210037,2021,12,15
2021-12-16,5.228e-05,19127.773527161437,2021,12,16
2021-12-17,5.252e-05,19040.36557501904,2021,12,17
2021-12-20,5.262e-05,19004.180919802355,2021,12,20
2021-12-21,5.284e-05,18925.056775170324,2021,12,21
2021-12-22,5.275e-05,18957.34597156398,2021,12,22
2021-12-23,5.265e-05,18993.35232668566,2021,12,23
2021-12-24,5.267e-05,18986.14011771407,2021,12,24
2021-12-27,5.234e-05,19105.846388995033,2021,12,27
2021-12-28,5.232e-05,19113.149847094803,2021,12,28
2021-12-29,5.21e-05,19193.857965451058,2021,12,29
2021-12-30,5.193e-05,19256.69170036588,2021,12,30
2021-12-31,5.189e-05,19271.53594141453,2021,12,31
2022-01-03,5.193e-05,19256.69170036588,2022,1,3
2022-01-04,5.152e-05,19409.937888198758,2022,1,4
2022-01-05,5.122e-05,19523.62358453729,2022,1,5
2022-01-06,5.142e-05,19447.68572539868,2022,1,6
2022-01-07,5.14e-05,19455.252918287937,2022,1,7
2022-01-10,5.153e-05,19406.17116242965,2022,1,10
2022-01-11,5.135e-05,19474.19668938656,2022,1,11
2022-01-12,5.102e-05,19600.15680125441,2022,1,12
2022-01-13,5.096e-05,19623.233908948194,2022,1,13
2022-01-14,5.108e-05,19577.13390759593,2022,1,14
2022-01-17,5.113e-05,19557.9894386857,2022,1,17
2022-01-18,5.121e-05,19527.436047646945,2022,1,18
2022-01-19,5.116e-05,19546.520719311964,2022,1,19
2022-01-20,5.133e-05,19481.784531463083,2022,1,20
2022-01-21,5.148e-05,19425.019425019425,2022,1,21
2022-01-24,5.166e-05,19357.336430507163,2022,1,24
2022-01-25,5.166e-05,19357.336430507163,2022,1,25
2022-01-26,5.169e-05,19346.10176049526,2022,1,26
2022-01-27,5.189e-05,19271.53594141453,2022,1,27
2022-01-28,5.186e-05,19282.684149633627,2022,1,28
2022-01-31,5.187e-05,19278.9666473877,2022,1,31
2022-02-01,5.16e-05,19379.84496124031,2022,2,1
2022-02-02,5.135e-05,19474.19668938656,2022,2,2
2022-02-03,5.112e-05,19561.815336463224,2022,2,3
2022-02-04,5.129e-05,19496.977968414896,2022,2,4
2022-02-07,5.132e-05,19485.580670303974,2022,2,7
2022-02-08,5.131e-05,19489.378288832584,2022,2,8
2022-02-09,5.155e-05,19398.642095053347,2022,2,9
2022-02-10,5.141e-05,19451.468585878236,2022,2,10
2022-02-11,5.137e-05,19466.614755693987,2022,2,11
2022-02-14,5.167e-05,19353.590090961876,2022,2,14
2022-02-15,5.177e-05,19316.206297083252,2022,2,15
2022-02-16,5.158e-05,19387.35944164405,2022,2,16
2022-02-17,5.115e-05,19550.34213098729,2022,2,17
2022-02-18,5.12e-05,19531.25,2022,2,18
2022-02-21,5.124e-05,19516.0031225605,2022,2,21
2022-02-22,5.118e-05,19538.882375928097,2022,2,22
2022-02-23,5.144e-05,19440.124416796265,2022,2,23
2022-02-24,5.186e-05,19282.684149633627,2022,2,24
2022-02-25,5.203e-05,19219.680953296174,2022,2,25
2022-02-28,5.185e-05,19286.403085824495,2022,2,28
2022-03-01,5.197e-05,19241.87030979411,2022,3,1
2022-03-02,5.187e-05,19278.9666473877,2022,3,2
2022-03-03,5.216e-05,19171.779141104293,2022,3,3
2022-03-04,5.256e-05,19025.875190258754,2022,3,4
2022-03-07,5.293e-05,18892.87738522577,2022,3,7
2022-03-08,5.315e-05,18814.67544684854,2022,3,8
2022-03-09,5.319e-05,18800.526414739612,2022,3,9
2022-03-10,5.345e-05,18709.073900841908,2022,3,10
2022-03-11,5.353e-05,18681.113394358305,2022,3,11
2022-03-14,5.356e-05,18670.649738610904,2022,3,14
2022-03-15,5.356e-05,18670.649738610904,2022,3,15
2022-03-16,5.334e-05,18747.656542932134,2022,3,16
2022-03-17,5.303e-05,18857.250612860644,2022,3,17
2022-03-18,5.289e-05,18907.165815844208,2022,3,18
2022-03-21,5.295e-05,18885.741265344666,2022,3,21
2022-03-22,5.253e-05,19036.740909956214,2022,3,22
2022-03-23,5.266e-05,18989.7455374098,2022,3,23
2022-03-24,5.277e-05,18950.16107636915,2022,3,24
2022-03-25,5.281e-05,18935.80761219466,2022,3,25
2022-03-28,5.314e-05,18818.216033120058,2022,3,28
2022-03-29,5.323e-05,18786.398647379297,2022,3,29
2022-03-30,5.312e-05,18825.301204819276,2022,3,30
2022-03-31,5.302e-05,18860.80724254998,2022,3,31
2022-04-01,5.306e-05,18846.588767433095,2022,4,1
2022-04-04,5.322e-05,18789.928598271326,2022,4,4
2022-04-05,5.322e-05,18789.928598271326,2022,4,5
2022-04-06,5.321e-05,18793.459875963166,2022,4,6
2022-04-07,5.323e-05,18786.398647379297,2022,4,7
2022-04-08,5.338e-05,18733.608092918697,2022,4,8
2022-04-11,5.342e-05,18719.580681392737,2022,4,11
2022-04-12,5.35e-05,18691.58878504673,2022,4,12
2022-04-13,5.304e-05,18853.69532428356,2022,4,13
2022-04-14,5.321e-05,18793.459875963166,2022,4,14
2022-04-15,5.33e-05,18761.72607879925,2022,4,15
2022-04-18,5.356e-05,18670.649738610904,2022,4,18
2022-04-19,5.345e-05,18709.073900841908,2022,4,19
2022-04-20,5.327e-05,18772.292096865025,2022,4,20
2022-04-21,5.337e-05,18737.118231216038,2022,4,21
2022-04-22,5.382e-05,18580.453363062057,2022,4,22
2022-04-25,5.442e-05,18375.597206909224,2022,4,25
2022-04-26,5.507e-05,18158.707100054475,2022,4,26
2022-04-27,5.52e-05,18115.942028985508,2022,4,27
2022-04-28,5.527e-05,18092.99800977022,2022,4,28
2022-04-29,5.479e-05,18251.50574922431,2022,4,29
2022-05-02,5.508e-05,18155.410312273056,2022,5,2
2022-05-03,5.535e-05,18066.84733514002,2022,5,3
2022-05-04,5.493e-05,18204.988166757692,2022,5,4
2022-05-05,5.595e-05,17873.100983020555,2022,5,5
2022-05-06,5.588e-05,17895.490336435218,2022,5,6
2022-05-09,5.571e-05,17950.09872554299,2022,5,9
2022-05-10,5.594e-05,17876.29603146228,2022,5,10
2022-05-11,5.62e-05,17793.59430604982,2022,5,11
2022-05-12,5.587e-05,17898.69339538214,2022,5,12
2022-05-13,5.561e-05,17982.37727027513,2022,5,13
2022-05-16,5.541e-05,18047.283883775493,2022,5,16
2022-05-17,5.472e-05,18274.853801169593,2022,5,17
2022-05-18,5.497e-05,18191.740949608877,2022,5,18
2022-05-19,5.478e-05,18254.837531945966,2022,5,19
2022-05-20,5.456e-05,18328.445747800586,2022,5,20
2022-05-23,5.432e-05,18409.42562592047,2022,5,23
2022-05-24,5.452e-05,18341.89288334556,2022,5,24
2022-05-25,5.433e-05,18406.037180195104,2022,5,25
2022-05-26,5.431e-05,18412.815319462345,2022,5,26
2022-05-27,5.446e-05,18362.10062431142,2022,5,27
2022-05-30,5.436e-05,18395.87932303164,2022,5,30
2022-05-31,5.443e-05,18372.221201543267,2022,5,31
2022-06-01,5.502e-05,18175.20901490367,2022,6,1
2022-06-02,5.509e-05,18152.114721365037,2022,6,2
2022-06-03,5.547e-05,18027.762754642146,2022,6,3
2022-06-06,5.527e-05,18092.99800977022,2022,6,6
2022-06-07,5.49e-05,18214.936247723133,2022,6,7
2022-06-08,5.496e-05,18195.050946142648,2022,6,8
2022-06-09,5.476e-05,18261.504747991235,2022,6,9
2022-06-10,5.556e-05,17998.560115190783,2022,6,10
2022-06-13,5.575e-05,17937.219730941702,2022,6,13
2022-06-14,5.645e-05,17714.791851195747,2022,6,14
2022-06-15,5.591e-05,17885.888034340907,2022,6,15
2022-06-16,5.466e-05,18294.914013904134,2022,6,16
2022-06-17,5.512e-05,18142.235123367198,2022,6,17
2022-06-20,5.506e-05,18162.005085361423,2022,6,20
2022-06-21,5.49e-05,18214.936247723133,2022,6,21
2022-06-22,5.497e-05,18191.740949608877,2022,6,22
2022-06-23,5.494e-05,18201.674554058973,2022,6,23
2022-06-24,5.498e-05,18188.432157148054,2022,6,24
2022-06-27,5.504e-05,18168.60465116279,2022,6,27
2022-06-28,5.525e-05,18099.547511312216,2022,6,28
2022-06-29,5.548e-05,18024.51333813987,2022,6,29
2022-06-30,5.501e-05,18178.512997636793,2022,6,30
2022-07-01,5.521e-05,18112.660749864153,2022,7,1
2022-07-04,5.51e-05,18148.820326678768,2022,7,4
2022-07-05,5.571e-05,17950.09872554299,2022,7,5
2022-07-06,5.595e-05,17873.100983020555,2022,7,6
2022-07-07,5.558e-05,17992.08348326736,2022,7,7
2022-07-08,5.55e-05,18018.018018018018,2022,7,8
2022-07-11,5.602e-05,17850.76758300607,2022,7,11
2022-07-12,5.614e-05,17812.611328820803,2022,7,12
2022-07-13,5.594e-05,17876.29603146228,2022,7,13
2022-07-14,5.62e-05,17793.59430604982,2022,7,14
2022-07-15,5.619e-05,17796.76098949991,2022,7,15
2022-07-18,5.585e-05,17905.102954341986,2022,7,18
2022-07-19,5.57e-05,17953.321364452426,2022,7,19
2022-07-20,5.574e-05,17940.43774668102,2022,7,20
2022-07-21,5.552e-05,18011.527377521616,2022,7,21
2022-07-22,5.56e-05,17985.611510791365,2022,7,22
2022-07-25,5.545e-05,18034.265103697024,2022,7,25
2022-07-26,5.545e-05,18034.265103697024,2022,7,26
2022-07-27,5.512e-05,18142.235123367198,2022,7,27
2022-07-28,5.531e-05,18079.91321641656,2022,7,28
2022-07-29,5.544e-05,18037.51803751804,2022,7,29
2022-08-01,5.498e-05,18188.432157148054,2022,8,1
2022-08-02,5.52e-05,18115.942028985508,2022,8,2
2022-08-03,5.531e-05,18079.91321641656,2022,8,3
2022-08-04,5.524e-05,18102.824040550327,2022,8,4
2022-08-05,5.542e-05,18044.02742692169,2022,8,5
2022-08-08,5.582e-05,17914.72590469366,2022,8,8
2022-08-09,5.573e-05,17943.656917279743,2022,8,9
2022-08-10,5.543e-05,18040.772145047806,2022,8,10
2022-08-11,5.564e-05,17972.681524083393,2022,8,11
2022-08-12,5.62e-05,17793.59430604982,2022,8,12
2022-08-15,5.613e-05,17815.784785319793,2022,8,15
2022-08-16,5.608e-05,17831.66904422254,2022,8,16
2022-08-17,5.618e-05,17799.928800284797,2022,8,17
2022-08-18,5.645e-05,17714.791851195747,2022,8,18
2022-08-19,5.683e-05,17596.33996128805,2022,8,19
2022-08-22,5.7e-05,17543.859649122805,2022,8,22
2022-08-23,5.69e-05,17574.69244288225,2022,8,23
2022-08-24,5.715e-05,17497.812773403326,2022,8,24
2022-08-25,5.718e-05,17488.632388947186,2022,8,25
2022-08-26,5.748e-05,17397.355601948504,2022,8,26
2022-08-29,5.739e-05,17424.638438752398,2022,8,29
2022-08-30,5.777e-05,17310.022503029253,2022,8,30
2022-08-31,5.797e-05,17250.301880282903,2022,8,31
2022-09-01,5.814e-05,17199.86240110079,2022,9,1
2022-09-02,5.832e-05,17146.776406035668,2022,9,2
2022-09-05,5.829e-05,17155.6013038257,2022,9,5
2022-09-06,5.827e-05,17161.48961729878,2022,9,6
2022-09-07,5.814e-05,17199.86240110079,2022,9,7
2022-09-08,5.838e-05,17129.1538198013,2022,9,8
2022-09-09,5.812e-05,17205.781142463868,2022,9,9
2022-09-12,5.761e-05,17358.097552508247,2022,9,12
2022-09-13,5.813e-05,17202.82126268708,2022,9,13
2022-09-14,5.811e-05,17208.742040956808,2022,9,14
2022-09-15,5.836e-05,17135.023989033587,2022,9,15
2022-09-16,5.838e-05,17129.1538198013,2022,9,16
2022-09-19,5.836e-05,17135.023989033587,2022,9,19
2022-09-20,5.852e-05,17088.174982911823,2022,9,20
2022-09-21,5.897e-05,16957.775139901645,2022,9,21
2022-09-22,5.913e-05,16911.88905800778,2022,9,22
2022-09-23,6.102e-05,16388.069485414617,2022,9,23
2022-09-26,6.164e-05,16223.231667748216,2022,9,26
2022-09-27,6.141e-05,16283.992835043153,2022,9,27
2022-09-28,6.054e-05,16518.004625041296,2022,9,28
2022-09-29,5.92e-05,16891.89189189189,2022,9,29
2022-09-30,5.849e-05,17096.939647803043,2022,9,30
2022-10-03,5.786e-05,17283.097131005878,2022,10,3
2022-10-04,5.745e-05,17406.440382941688,2022,10,4
2022-10-05,5.808e-05,17217.63085399449,2022,10,5
2022-10-06,5.879e-05,17009.695526450076,2022,10,6
2022-10-07,5.897e-05,16957.775139901645,2022,10,7
2022-10-10,5.902e-05,16943.409013893594,2022,10,10
2022-10-11,5.934e-05,16852.039096730707,2022,10,11
2022-10-12,5.88e-05,17006.802721088436,2022,10,12
2022-10-13,5.741e-05,17418.56819369448,2022,10,13
2022-10-14,5.785e-05,17286.08470181504,2022,10,14
2022-10-17,5.699e-05,17546.93805930865,2022,10,17
2022-10-18,5.707e-05,17522.340984755563,2022,10,18
2022-10-19,5.719e-05,17485.574401119076,2022,10,19
2022-10-20,5.719e-05,17485.574401119076,2022,10,20
2022-10-21,5.69e-05,17574.69244288225,2022,10,21
2022-10-24,5.683e-05,17596.33996128805,2022,10,24
2022-10-25,5.612e-05,17818.95937277263,2022,10,25
2022-10-26,5.549e-05,18021.265092809517,2022,10,26
2022-10-27,5.556e-05,17998.560115190783,2022,10,27
2022-10-28,5.535e-05,18066.84733514002,2022,10,28
2022-10-31,5.581e-05,17917.935853789644,2022,10,31
2022-11-01,5.554e-05,18005.041411595248,2022,11,1
2022-11-02,5.597e-05,17866.714311238164,2022,11,2
2022-11-03,5.674e-05,17624.250969333803,2022,11,3
2022-11-04,5.628e-05,17768.301350390902,2022,11,4
2022-11-07,5.539e-05,18053.800324968404,2022,11,7
2022-11-08,5.538e-05,18057.060310581437,2022,11,8
2022-11-09,5.611e-05,17822.135091783995,2022,11,9
2022-11-10,5.506e-05,18162.005085361423,2022,11,10
2022-11-11,5.471e-05,18278.194114421494,2022,11,11
2022-11-14,5.47e-05,18281.535648994515,2022,11,14
2022-11-15,5.418e-05,18456.99520118125,2022,11,15
2022-11-16,5.367e-05,18632.38308179616,2022,11,16
2022-11-17,5.364e-05,18642.803877703205,2022,11,17
2022-11-18,5.375e-05,18604.6511627907,2022,11,18
2022-11-21,5.374e-05,18608.113137327877,2022,11,21
2022-11-22,5.371e-05,18618.50679575498,2022,11,22
2022-11-23,5.309e-05,18835.93897155773,2022,11,23
2022-11-24,5.275e-05,18957.34597156398,2022,11,24
2022-11-25,5.27e-05,18975.332068311196,2022,11,25
2022-11-28,5.311e-05,18828.845791752967,2022,11,28
2022-11-29,5.317e-05,18807.59826970096,2022,11,29
2022-11-30,5.304e-05,18853.69532428356,2022,11,30
